,playerId,possession
0,9206,0.44699865688604196
1,9127,0.43901808785529717
2,93,0.43828752270995724
3,9179,0.4713216957605985
4,10108,0.43333528003270455
5,8433,0.44279381408412577
6,8125,0.4390807955403004
7,9433,0.44646314221891287
8,8980,0.4404879077615298
9,8643,0.43807381064702255
10,12242,0.4368587109261076
11,8925,0.45483028720626634
12,8284,0.4406363713294406
13,532949,1.0
14,259531,0.5034867503486751
15,7989,0.45563558651258507
16,245813,0.48933143669985774
17,11669,0.4792194426852438
18,239411,0.39503205128205127
19,8296,0.49618160162544667
20,9277,0.4680393709695667
21,9285,0.48212801330008315
22,62224,0.485045212149316
23,9739,0.47903460766171896
24,8351,0.47338888656253925
25,8726,0.4783647283647284
26,134102,0.4777891124918854
27,9637,0.49568536874859653
28,8623,0.4643608627038401
29,38031,0.44217371110078957
30,454,0.44186732549135294
31,25703,0.5390625
32,8471,0.4567397146991937
33,8049,0.6249176005273567
34,7988,0.4733355863467388
35,8425,0.4535347870550589
36,127537,0.4499844107254209
37,25430,0.4774892866145702
38,235555,0.4758423807258099
39,486252,0.41674733785091966
40,8422,0.47270825408900724
41,8554,0.4522722695844801
42,25537,0.4162600085279765
43,261,0.4457748888128635
44,3577,0.424992995236761
45,8686,0.4230156498922313
46,8958,0.412640578379619
47,7907,0.5841857893281726
48,119951,0.41612670986321093
49,7853,0.4225220521557528
50,8530,0.407387050676047
51,8370,0.425643610096174
52,8360,0.41793386048596215
53,8285,0.4156447091800981
54,8358,0.4181899662711984
55,5281,0.40767935331761535
56,25867,0.5992556594488189
57,7945,0.5976574477218373
58,14869,0.5882553889249479
59,3560,0.6109710369795708
60,230020,0.5952178662459037
61,279717,0.5870148311770275
62,370224,0.5867556937711516
63,20612,0.6005935292409922
64,25413,0.6206041776837652
65,105338,0.5467934542237948
66,25662,0.5631145896046559
67,167145,0.5972742920468747
68,7870,0.5992557320635429
69,49876,0.5957361222847949
70,9419,0.4839891975308642
71,38377,0.43067432461178473
72,214654,0.47149524920820135
73,303357,0.41152101006115605
74,8897,0.43060509554140125
75,8745,0.4021543985637343
76,132,0.41732193732193734
77,15215,0.45032861176358935
78,62389,0.45603413039035356
79,55979,0.4522365342238579
80,282550,0.44775426874536006
81,56038,0.4522365342238579
82,14796,0.4174614472123369
83,8290,0.47342427093132644
84,120,0.4086502609992543
85,15526,0.44712385184382364
86,61961,0.41829996855675505
87,8416,0.45070574679533343
88,8242,0.44019459822177487
89,13451,0.44937694704049846
90,61390,0.4417237102035191
91,9097,0.4417237102035191
92,8086,0.44107142857142856
93,26495,0.4341971811282482
94,25950,0.4549872790136343
95,247248,0.44155898290954565
96,466,0.43931114007821115
97,20855,0.4222073252483393
98,25747,0.5996066404426962
99,8140,0.6142455961194792
100,15808,0.5895026296820354
101,8955,0.6387078492490791
102,120353,0.5942832548483468
103,351808,0.7478991596638656
104,25393,0.5880264699800096
105,286831,0.6332653306132245
106,346101,0.5872517796927689
107,222220,0.6021687813514311
108,116,0.5767871954778655
109,7964,0.6038665272107696
110,15175,0.5981422841460841
111,370,0.5688167083937278
112,68085,0.4841653799965689
113,8889,0.4937344276711124
114,3348,0.5767645543534261
115,8903,0.5140966367509745
116,10663,0.47268545140885565
117,7888,0.4468685348880948
118,92899,0.4944847903535215
119,28292,0.4915390421465268
120,8981,0.5028810020876827
121,160,0.47735284930161986
122,8266,0.4917384655551826
123,20593,0.4911646785130921
124,9403,0.4542980630702737
125,377071,0.4911694101508916
126,7939,0.5260055584399719
127,8135,0.5998512458162886
128,38,0.5743664312422102
129,3413,0.5113404466211883
130,7928,0.5495923913043478
131,7936,0.5680049797696857
132,3361,0.5863817970587402
133,21095,0.5190890823844608
134,101652,0.5194744251525105
135,397174,0.5454954954954955
136,397178,0.5526195140249239
137,20606,0.5125977410947002
138,7906,0.5847260007773027
139,256998,0.5003442735827405
140,12536,0.4334626345788474
141,3327,0.41972625543327474
142,9227,0.4359191987777966
143,134294,0.39918139957933035
144,8620,0.42868913857677904
145,26109,0.31958762886597936
146,7967,0.43262555453960516
147,252365,0.43425742035530646
148,104851,0.4382609891999725
149,3523,0.4396278207550533
150,8833,0.4252125398512221
151,293686,0.39134343693809404
152,230883,0.43561138714415176
153,7978,0.41751143382526285
154,26010,0.5876106194690266
155,3324,0.5601369767279335
156,8246,0.5726898175397293
157,105333,0.5545567851342674
158,25707,0.5443052860586817
159,3360,0.5691322835381524
160,8625,0.5341763614904738
161,40787,0.5723329425556858
162,135103,0.5466169051074712
163,25553,0.5488351061539124
164,31528,0.5571138898276444
165,28291,0.5424553997003949
166,7887,0.5471069268829027
167,3429,0.5454731620742224
168,8464,0.6875415558510638
169,340386,0.697928369208646
170,265673,0.6973180076628352
171,404397,0.6377952755905512
172,14808,0.6671192471557658
173,447205,0.7061538461538461
174,9380,0.6816138394127355
175,245364,0.6861450324136892
176,3662,0.6958895311496468
177,70083,0.6899513776337115
178,134502,0.5745479572045298
179,11066,0.6935952374104858
180,38021,0.6898875863563055
181,105339,0.6944264671619768
182,8953,0.4902956785443518
183,8384,0.508080958774678
184,8116,0.5056630003679928
185,8144,0.5015250740109446
186,7885,0.5130178401878966
187,297733,0.4638646847770374
188,383,0.5204113698043137
189,8136,0.5038251366120219
190,7899,0.49887488138809816
191,268776,0.4869833474989769
192,135114,0.47460757156048017
193,703,0.49870584652862365
194,70389,0.5172453077383157
195,8580,0.4926243396790591
196,8498,0.4202773497688752
197,77550,0.4847560975609756
198,77557,0.4716282202390975
199,343951,0.4718194998187749
200,77552,0.47344097344097347
201,10252,0.4470204876587138
202,246866,0.4491890690957565
203,8976,0.45894117647058824
204,25571,0.4493128752501668
205,284,0.4063134505612382
206,25572,0.4611749680715198
207,8192,0.45097756294639635
208,77541,0.46622516556291393
209,7847,0.4491890690957565
210,77548,0.4313537164505629
211,7932,0.43274139844617093
212,399564,0.4628410159924741
213,8017,0.41169853768278963
214,15054,0.4186076355470003
215,49971,0.4104970230390888
216,207164,0.4004702770225586
217,49872,0.42612238202001423
218,8731,0.4396444885096137
219,8094,0.42169691853102576
220,107,0.4304204120717882
221,8747,0.45517933548148537
222,25854,0.42563199815306474
223,149019,0.47031089368641216
224,419784,0.5204460966542751
225,283142,0.48601889992730796
226,277002,0.5284043441938179
227,285508,0.48342344180352953
228,448708,0.47572815533980584
229,8653,0.48038819247877074
230,93084,0.42843089030988685
231,8488,0.4765950018910191
232,14853,0.44332525286299423
233,3928,0.4814387825685958
234,70403,0.5154970112906797
235,12829,0.4812682308180089
236,26150,0.4822898930973847
237,40765,0.6151940545004129
238,13484,0.5971198578223825
239,20441,0.6063868282974488
240,257762,0.5964749813293503
241,25804,0.5959668508287292
242,14911,0.6122569626904887
243,210044,0.6020696398500733
244,402884,0.6307890222984562
245,36,0.5974342105263157
246,8717,0.6047248848969734
247,54,0.6066738171850793
248,8292,0.6176617661766176
249,61967,0.6256684491978609
250,25381,0.60005664919983
251,86325,0.500355871886121
252,56,0.5245528455284553
253,32636,0.46787308673469385
254,7879,0.4780180989666902
255,353236,0.45085533262935584
256,9194,0.4496312286382443
257,8245,0.4469435051859732
258,8239,0.46638358103326255
259,145692,0.45418115832451234
260,10131,0.45695013582577465
261,25706,0.4645897222779513
262,8143,0.4545157780195865
263,7919,0.45425181688303623
264,8240,0.46772068511198944
265,26499,0.45182585443302414
266,265318,0.436326884204447
267,41174,0.4576429768819929
268,20620,0.44953942706751693
269,8582,0.4539276328015079
270,8005,0.4608401419493274
271,14703,0.4598947258340015
272,21100,0.44402403739149787
273,379209,0.42936226749335693
274,70965,0.4964104098115465
275,37725,0.46281691786423645
276,3582,0.42380598401784053
277,8313,0.45316997564395894
278,8561,0.4361437800231903
279,7970,0.5008397715821297
280,7934,0.5522345105455742
281,7910,0.5467496388487609
282,7918,0.5464468533574225
283,71703,0.5586246418338109
284,7922,0.5379004123057406
285,7938,0.5386639458704758
286,4255,0.44558359621451105
287,91381,0.434996993385448
288,3278,0.45593252827295383
289,241564,0.7157327019205473
290,26136,0.673226643598616
291,8324,0.7333704425271361
292,353241,0.8198529411764706
293,8307,0.6989043404972608
294,254898,0.45116687394835026
295,8945,0.5830364647960613
296,48,0.5972954279854039
297,136441,0.5965123466831506
298,346158,0.7129909365558912
299,413002,0.5213706705969049
300,7882,0.6027276412102716
301,49859,0.4970443843302274
302,22889,0.5779620708579791
303,3551,0.6041722385664616
304,3350,0.5482638673209516
305,8032,0.5469761606022585
306,14748,0.5491414404211686
307,173,0.47854501997983345
308,11078,0.4343087790110999
309,9280,0.5295390123825153
310,8336,0.44273777955671184
311,179,0.4944458470083312
312,61962,0.43045524628743
313,21164,0.44455269642959483
314,386197,0.5064599483204134
315,240032,0.44770191034613205
316,20857,0.5440672919458092
317,7873,0.6122043690196787
318,171283,0.5994873985476292
319,7856,0.6166957195429014
320,9123,0.4382296095863935
321,270828,0.5012567324955116
322,8392,0.6242011077971878
323,8319,0.6039892970080273
324,4908,0.5721102863202545
325,70086,0.6891501395440737
326,8277,0.6877651585022003
327,8317,0.6964066293044026
328,71654,0.6903844389393522
329,284476,0.47782070067936594
330,29640,0.5229885057471264
331,9293,0.4896492461526443
332,302518,0.48375914306513673
333,9279,0.48852646638054364
334,21333,0.5098591549295775
335,8066,0.5157705016521478
336,7915,0.47144697294976384
337,25798,0.49196347519624073
338,92864,0.4902302186109499
339,3436,0.4057951839110876
340,339789,0.43720043887509386
341,9414,0.42203544534874876
342,3424,0.6426219694702185
343,332605,0.41473504497997243
